scorer,,,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan,furkan
labeled-data,video,4005.l.png,119.44639375423547,230.96681122160754,59.58501702957199,140.49400323736776,81.72678269884531,24.183041408413978,70.25574747259526,103.14644668678625,77.45849052163598,61.26382969791988,65.72068703431037,121.82022496207699,74.79080791088018,80.47114449536178,80.65970965454298,40.189137072948895,197.5042080056479,139.693698454141,158.28927362753734,24.183041408413978,176.96305190282808,100.74553233710603,162.55756580474664,58.862915348239646,185.49963625724672,117.55193278486769,167.6261627651827,79.93760797321062,160.423419716142,40.45590533402448,117.20696142189769,246.4009993226333,67.58806486183946,343.7714146152207,110.004218372857,437.6738425138256,85.46153835390345,373.11592333353474,99.06671966875811,404.0610416183023,75.85788095518248,355.50921810254636,92.130744880793,388.05494595376734,104.1353166291942,418.7332959774593,184.96609973509555,334.9680619997265,173.4950645088455,437.6738425138256,176.6962836417525,369.3811676784766,173.76183276992109,406.4619559679825,180.9645758189618,351.7744624474882,175.095674075299,386.7211046483894,173.4950645088455,421.4009785882151
labeled-data,video,4005.r.png,150.2134726652314,228.8784814264771,208.9024911194996,138.97757744400593,191.29578588851118,0.25808168470327786,197.96499241540073,90.95929045040117,192.6296271938891,35.73826040775569,202.50005285368562,115.50197046935473,193.16316371604023,62.4150865153139,191.56255414958676,16.264177349238203,79.25311623676672,137.11019961647685,124.87048888069123,0.25808168470327786,105.92994234432491,85.35715696781395,118.2012823538017,36.53856519098244,94.72567537915047,108.5659956813896,114.46652669874354,56.81295303272667,121.66926974778426,16.264177349238203,147.27902281104014,248.8860928660245,201.16621053066754,332.1177903216061,143.01072961619064,461.50039694326347,181.15859094999888,372.1330294829434,159.55036180287672,414.01564647180976,190.49548008764424,350.25803207474564,168.62048267944655,394.2747951522167,150.21347266523136,435.62387561893195,77.38573739159747,322.51413292288515,84.85524870171376,461.767165204339,86.18909000709168,359.59492121239106,86.98939479031843,414.5491829939609,82.18756609095796,339.5873016317224,86.98939479031843,386.53851558102485,86.72262652924285,436.9577169243098
labeled-data,video,4006.l.png,128.3752364900319,228.34280785999815,61.94993948221196,164.051657704013,84.35847341256085,32.26813673267547,79.02310819104922,117.9007485379373,82.75786384610737,70.14922980540813,72.88743818631083,140.57605072936178,80.6237177575027,92.82453199683259,83.29140036825852,47.74069587505923,206.53833698517744,160.85043857110603,143.84779563241565,32.26813673267547,173.72584087288087,117.36721201578614,155.85236738081684,70.68276632755928,186.53071740450878,140.84281899043737,162.5215739077064,93.09130025790817,148.38285607070054,50.941915007966216,127.13223189938043,259.80576890492523,74.18488913826005,340.3778122370649,98.84980036238443,431.1446855418427,85.03745007687479,365.0427234611893,93.25908715158292,398.2581372430102,80.10446783204989,351.559238658668,89.312701355723,380.49940116164066,95.23228004951287,414.0436804264498,184.0259604563607,330.51184774741523,160.34764568120127,430.15808909287773,173.8311304837226,358.46541380142287,162.9785695451079,397.9292717600219,177.4486507965942,343.9953325499365,168.56928275590943,377.53961181474574,160.34764568120127,413.71481494346153
labeled-data,video,4006.r.png,129.8073533405628,232.1966258868575,198.90033295913858,150.03200096675815,178.89271337846992,15.314029123589219,186.09545642751064,103.88109180068247,180.760091205999,54.79573176277536,190.63051686579553,127.89023529748485,182.62746903352806,76.13719264882192,179.4262499006211,32.12042957135088,61.24791024413824,152.69968357751398,113.26772115387675,15.5807973846648,88.19150461277202,103.88109180068247,103.66406375515578,53.728658718473035,76.18693286437083,128.6905400807116,97.26162548934181,78.27133873742659,107.93235593236511,35.32164870425787,137.01009638960352,263.9420382696301,193.83173599870247,344.5060531144559,155.41710640381868,446.6782971064038,178.35917685631873,369.31550139448507,165.5543003246908,407.9968992504444,186.09545642751058,354.91001529640357,170.88966554620242,390.12342575838045,160.48570336425473,426.6706775257352,76.98723764759757,342.1051387647757,94.86071113966156,446.41152884532823,84.72351721878944,367.4481235669559,92.19302852890574,406.12952142291533,81.78906634695804,354.91001529640357,87.92473635169642,386.1219018422467,94.06040635643481,425.60360448143285
labeled-data,video,4007.l.png,126.77778812943896,256.39623390174455,69.56345072978247,174.84128101189805,88.05121520438358,25.818694640870998,83.84945055106515,122.17916402364038,88.05121520438358,67.83634117405532,79.08745061063759,151.03128130976026,86.37050934305621,92.20657616330223,87.77109756082902,44.02634147191753,191.1345080324625,165.03716348748839,150.79756736060554,25.25845935376187,173.76721413207963,121.89904638008582,160.04144959790608,66.43575295628251,181.61050815160738,143.74822257734166,164.5233318947791,91.92645851974767,155.83968494458765,44.58657675902666,107.13862960891323,273.40444031788974,62.66338486696995,346.5499100777839,110.40224564682315,437.68773520295815,84.84507775457851,375.9647636896126,97.86476705817483,405.3796173014414,73.51312595330022,359.08738866643216,91.35492240637667,389.22555835068295,103.65129563755097,420.3281494648297,173.0896385900647,348.4787529375759,165.6153725083705,437.44662984548415,166.57979393826653,377.17029047698264,165.6153725083705,406.5851440888114,168.26753144058458,362.46286367106825,166.09758322331854,391.87771728289704,165.37426715089651,422.4980976820958
labeled-data,video,4007.r.png,131.03027120207435,223.3668228373461,189.87076830271891,140.82668107116407,165.45881536733594,39.30990528731775,176.4215726676207,106.21083445315813,169.39416414179712,66.5762503675132,182.04349948827956,124.20100027926645,172.20512755212656,85.12860887568742,167.14539341353358,52.24033697483311,58.080013092751784,145.28322585673718,88.43841792430962,39.59100162835068,75.78908257782719,105.9297381121252,84.78416549088135,68.26282841371085,68.48057771097068,125.60648198443118,81.1299130574531,87.096283262918,88.15732158327666,51.67814429276723,151.5958173554679,239.03162844841015,193.023511492566,320.91541819202223,140.44808698249454,424.03545682336403,172.4897620057999,348.89547243772546,156.24327889539154,383.64489464609886,182.64381394980512,332.87463492607276,163.01264685806166,366.27018354191216,149.24826533396572,402.1478337440639,85.16491528735504,313.6947590318407,87.8726624724231,424.03545682336403,90.58040965749116,349.3467636352368,90.35476405873548,385.6757050348999,88.32395366993444,330.84382453727176,90.35476405873548,365.8188923444008,89.67782726246847,404.62993533037627
labeled-data,video,4008.r.png,147.8796783850968,227.76438779773179,210.69039319021886,153.11323643446164,186.06382313897544,11.298160622128819,193.4234877519907,104.42622437912982,187.19607923328547,53.75776415875542,199.36783224711843,128.2036023596407,189.17752739832804,79.23352628073138,186.06382313897544,31.112642272554563,71.13982956650611,147.45195596291143,107.93815263158248,11.581224645706328,95.20027157059451,96.50043171895953,103.97525630149734,46.68116356931765,86.14222281611417,122.54232188809051,100.0123599714122,69.89241350267352,106.23976849011743,27.43280996604693,146.52383919367162,262.3032980911945,201.1447448186089,343.5044305175719,166.97016750247167,451.57788014980076,184.49559176715744,374.4660133851834,173.10406599511168,413.6061275763149,192.0899422818546,356.94058912049763,178.36169327451742,392.2835280542806,169.59898114217455,431.4236422454121,82.5560406275686,321.5976501867147,110.59671945106582,451.57788014980076,95.70010882608292,359.27731235578904,101.83400731872294,404.25923463514914,89.27411992903149,337.3705320249319,99.49728408343151,381.4761830910577,105.63118257607152,427.6264669880635
labeled-data,video,4009.l.png,141.10003093060988,223.17724070117532,74.548319309391,139.08464193795362,84.53444831016003,64.18867443218593,81.68126859565459,109.83954986427291,83.58338840532488,83.44763750509763,79.30361883356673,123.8676834605913,82.63232850048973,96.04918124416331,83.82115338153368,72.74821357570224,193.90633736620174,135.5181672948218,165.85007017356494,64.42643940839473,182.73138348438877,111.50390469773441,171.7941945787846,84.16093243372399,187.2489180323557,122.20332862712979,176.31172912675154,96.04918124416331,167.98995495944402,73.69927348053739,123.72876656785499,241.92100463297916,87.1783990536537,323.04230686560464,135.24357585533443,398.6927155708587,103.47876336031064,344.9851049707198,119.77912766696758,375.2870642587359,95.32858120698218,333.07330028508585,110.37507133620396,358.56874189293393,125.63054049499829,387.6168270035149,188.32424936675577,319.6986423924444,189.78710257376343,399.1106736300039,184.98058489359536,344.5671469115749,186.44343810060303,373.82421105172835,185.81650101188546,332.655342225941,185.39854295274043,358.9866999520791,188.11527033718323,386.15397379650733
labeled-data,video,4009.r.png,141.6694856138798,239.58693473788628,198.35577279664503,166.40448276300157,167.54970016555978,47.33656711745792,179.77433216202218,121.9068222958785,172.43955296414472,78.87611766833089,187.84258927968736,144.64463780929853,175.8624499231542,100.63596262203396,169.750133924923,61.761632873283546,67.06322515463884,164.4485416435683,96.15784930621935,47.581059757387564,85.88915842919094,121.17334437609128,94.69089346664387,79.60959558811906,77.08742339173801,142.4442040499359,91.02350386770514,99.90248470224668,95.66886402636085,62.98409607293019,148.15452951813404,248.6989875631429,204.76511651298816,322.56232488023835,165.40727984037528,415.295857862285,187.7819404145319,346.55443079710506,175.38152612042103,380.25120877023244,196.40831557565255,333.0757196078541,181.04258481990644,362.72888422420624,170.52919009229066,398.04310754004376,95.58755588005525,331.4582742651438,106.64009905524102,415.2958578622849,102.32691147468071,357.87654819607576,105.29222793631595,389.41673237892303,99.09202078926049,343.8586885592547,103.67478259360581,372.97270472803683,106.100950607671,402.35629512060393
labeled-data,video,4010.r.png,128.55466336340214,227.0799826807044,185.39970938967988,160.87967227506127,176.18301352464172,44.28846958232869,176.64384831789363,118.02203650263387,174.800509144886,77.23815729984007,179.40885707740506,141.06377616522923,175.2613439381379,95.67154902991636,175.03092654151195,59.26560036301568,70.19101107670299,160.6492548784353,110.74447288287085,44.51888697895464,91.15899416966478,118.25245389925982,104.5232031739701,77.23815729984007,82.86396789113044,138.2987674057178,98.5323508616953,95.44113163329041,108.44029891661131,60.18726994951949,134.5910037882804,249.43301143081456,182.02735064001158,324.54056061272223,158.06211290762656,418.9191257031457,170.90945684663708,350.9764414103016,163.99165626409297,384.08305848390563,175.85074297702576,337.1408402452133,166.95642794232614,367.52974994710365,160.5327559728209,401.6246242467854,87.40172124306868,316.63450280410046,107.41393007114277,418.6720613966263,97.77842211688487,350.97644141030156,103.46090116683185,389.76553753385264,92.83713598649621,332.94074703438304,101.23732240815694,370.24745731881745,105.68447992550674,405.82471745761586
labeled-data,video,4011.l.png,135.95622114162717,252.31819327327844,71.00174455812788,170.98981932594225,84.07750317171275,46.87396065388597,82.24240823409008,126.83166865030229,84.07750317171275,79.38135669177326,77.78574909986361,148.0663386427932,83.2910339127316,102.18896520222644,83.55319033239199,61.29256373520695,195.49398152737484,158.02828258988768,149.87876450646849,46.61180423422559,173.73499869556318,116.86972470320781,158.52992635526107,77.28410533449022,182.91047338367653,137.58008185637794,163.24874190914792,96.94583680901881,153.8111108013742,61.03040731554657,127.91437704933004,272.86565162987387,88.16910683460137,359.29964287997666,104.2108725236786,409.57980399499485,95.59141633253262,374.14426187583916,100.38000310539151,392.10146227405994,92.23940559153141,366.48252303926495,98.225139057605,382.5242887283422,103.01372583046388,401.43920648113476,191.3631517897102,337.51157306346875,171.96937535963175,409.8192333336378,182.26483692127835,359.29964287997666,176.51853279384767,383.72143542155686,186.3351356782084,347.8070346251153,179.391684857563,370.55282179619496,172.92709271420352,398.08719574013355
labeled-data,video,4011.r.png,138.87040425077308,233.1577431887591,189.68329753356198,162.08018413247697,174.25795492985822,65.29372073668856,180.6496804796947,127.03659280902943,177.13261705449202,93.50725482209737,183.93227300988383,144.38743904002925,179.0083842146001,108.27892120794854,175.25684989438392,76.85982127613806,73.02753966849315,148.60791515027245,109.13605750057384,65.37074742047604,91.316269479547,120.70587864366465,102.57087244019553,90.69360408193523,84.28214262914167,134.5396614494618,97.41251274989828,105.93421225781344,106.55687765542523,76.85982127613806,137.6761702424405,251.98470278241456,187.55388063549995,320.1195373570844,162.14448100129985,396.9123895848892,177.39012078181992,341.01171038964895,167.79101425334431,369.62081220000755,182.47200070865992,329.9068616606282,172.87289418018435,354.18695464441936,164.5913120771858,383.9253631051869,87.61024207431291,318.61379515653925,108.50241510687744,396.9123895848892,97.2093486027885,339.5059681891038,103.98518850524187,367.1739811241216,92.31568645101663,327.6482483598104,100.78548632908333,351.7401235685334,107.56132623153668,382.60783867970986
labeled-data,video,4012.l.png,140.80438047743272,235.98938616599764,74.93585400216246,156.85237953743552,77.30522545810743,30.801818081162885,80.14847120524139,109.22801327294152,80.38540835083589,64.20995560998702,78.48991118607991,131.26316781322978,79.6745969140524,85.2973615678973,77.77909974929642,46.202732544805215,202.64497547759655,142.16227651057667,151.2296148835906,30.56488093556839,178.4773866269578,102.59377319629561,161.891786435343,62.78833273642004,187.4809981595487,121.0748705526664,169.7107122399614,80.32168151041284,156.20529494107504,45.01804681683273,135.79501831069453,258.6816881832742,98.96802746167764,350.64020971158857,127.51439314937711,431.48526062866114,110.51732044983086,377.4432858916423,118.79794561114826,403.81053969478455,104.19789598461495,362.18950269974175,114.43972184203385,389.64631244516266,122.50243581489552,416.4493886252164,199.86090771667656,338.4371831580683,186.56832522087757,431.92108300557265,194.41312800528354,363.7148810189319,188.74743710543478,397.273204041113,196.59223988984076,349.98647614622155,191.36237136690343,379.4044865877439,185.6966804670547,413.8344543637478
labeled-data,video,4013.l.png,131.6296439132248,236.1686578294727,80.87614923757587,170.4756264146207,90.08545270694766,65.48956686378236,89.06219676590635,131.7965518432592,89.67615033053113,94.14073321293901,86.81103369561546,151.2384147230441,89.88080151873939,112.96864252809911,89.67615033053113,78.17794053269459,180.95058027141593,158.81050868674964,151.0715067930097,65.08026448736575,164.78313640296324,124.8384114441782,156.3924376864245,90.86631420160674,170.51336967279457,140.18725055979786,160.2808102623815,107.03375807005943,154.14127461613361,77.35933577986145,129.89602990293994,258.0872944984869,70.29559467550112,317.51034747822507,95.12910935360063,397.6871234389463,81.11591178524449,340.0378929362153,90.33978866568145,370.1928750453361,75.79444435422317,327.7985178448663,86.43737921626581,352.6320325229658,93.17790462889283,383.141779127488,174.41897407581834,327.4437533494648,157.92242503965224,397.864505686647,168.21059540629346,349.08438756895157,162.71174572757144,371.6119330269418,170.87132912180414,338.2640704592082,165.90462618618423,360.25946917409635,159.34148302125794,384.5608371090937
labeled-data,video,4014.l.png,133.3934786118718,229.83300944244456,85.8134653169037,155.92870991187243,105.06113480094652,39.71176884999362,100.4319484693413,113.77875015567739,103.11200371395485,73.09063871472611,95.5591207518621,133.27006102559415,102.137438170459,91.60738404114704,103.84292787157672,54.573893388305166,192.77203371557204,150.56859942264515,164.02235018244477,39.9554102358675,174.742571160899,110.85505352518976,167.18968819880624,67.48688683962493,181.56452996536987,130.34636439510655,169.13881928579792,86.73455632366776,165.24055711181458,54.08661061655716,120.862620835879,258.2828778514471,90.42255772415447,337.16718774463567,109.72601238037002,422.7334627111296,100.07428505226225,361.8533364876805,106.19941970279218,392.85023002218054,95.8052518109838,347.74696577736916,102.4872168842892,375.9597071979919,107.86991097111853,407.5134311552673,165.2234445169897,329.7427821076297,151.85951437037895,422.7334627111296,160.02636057108552,354.6145409915997,155.38610704795678,390.80851847200387,162.06807212126216,341.4362209859141,157.05659831628313,372.43311452041405,152.7875650750047,406.7709905915667
labeled-data,video,4014.r.png,127.73842431972992,233.7498083087774,182.2476825195792,169.80775707571098,180.7434373491791,56.12980062690272,174.94134883477867,128.11867663890797,176.01580967077876,87.93384137250503,175.58602533637873,147.8887560213094,175.15624100197869,105.98478341730635,177.73494700837887,70.74246799650379,80.81857960117185,152.61638369970973,122.29276787077487,56.12980062690272,103.38225715717348,121.02723512130746,115.63111068757436,86.21470403490491,93.9270018003728,136.49947115970858,110.68859084197402,101.90183224050605,119.49916969717466,70.52757582930377,130.81875673276278,252.99112763964922,166.1796710904697,327.0633749583041,135.8160922335339,406.91455471466577,152.9270593241828,352.39431643563734,144.53933035817843,378.8995399682111,158.63071502106575,338.47068635207006,148.39768568254044,363.6338732500832,140.34546587517627,392.65541547245834,87.83828254798895,316.6625910404589,90.69011039643046,407.08230929398593,92.19990161031123,343.5033237316728,93.37418366555184,375.04118464384925,91.3611287137108,329.0764299101453,92.70316534827148,358.60123587048065,92.3676561896313,390.4746059412972
labeled-data,video,4015.l.png,133.24745809488144,227.17788701526328,82.31598803829505,156.2361968112088,93.25896563423157,39.44095516227083,91.78587249631704,118.14621710227587,93.4694075110765,72.26988795008042,89.89189560471263,137.08598601831986,93.04852375738665,95.83937815671294,93.25896563423157,54.17188654141616,185.01162393862248,153.50045241222466,154.49755179610716,40.072280792805635,169.64936692894236,116.4626820875164,159.54815684038556,72.69077170377028,175.7521813574454,135.19200912671545,163.5465525004393,93.31407563457374,156.81241244140142,56.48674718671043,125.14044230983963,249.06911294329757,95.9920963442117,318.5918570369912,131.24583909993737,423.9591887370651,110.1723727599226,346.952409868413,122.18621805656653,384.3725837432056,103.08223455206715,331.1965471842898,115.6869246993657,363.2991174031908,126.51908029470042,401.9009809792926,180.87680655492548,303.03294263641953,172.80192692931232,423.7622404535136,172.60497864576078,336.7110991237329,171.81718551155464,381.22141120638094,175.36225461548236,317.410167335682,172.01413379510618,356.20897919533536,172.2110820786577,401.310136128638
labeled-data,video,4015.r.png,127.96319803506981,228.69323253974906,175.12429188438182,159.14666872470892,161.7639479607772,64.09736481106444,165.3903270257556,123.26460218702786,163.29084440918913,85.85563920093486,169.01670609073398,140.44218723166242,164.24515468944662,103.60581041372389,162.71825824103465,74.02219172574218,74.92171245734696,164.49080629415073,104.88705525743168,64.2882268671159,94.38964217459946,129.56305003672716,101.45153824850476,90.8180526582737,87.70947021279713,147.31322124951618,98.58860740773234,110.09512031947469,103.55102086507121,75.93081228625708,140.16297969675807,251.18850233664415,176.3922473095047,309.5854496759116,135.69635766230985,398.09073813627435,157.0368851602291,337.37776455692267,145.1258930683672,367.15524478657744,165.142977000524,323.6470375621374,149.92337599425602,350.9430611059876,140.16297969675807,383.8637198043282,89.87212419778557,304.45710585858217,91.0301373178277,397.92530769055406,93.34616355791195,330.5951162823902,93.51159400363227,363.8466358721714,92.02271999214952,317.02981973332527,93.84245489507288,346.80729996298004,92.51901132931044,379.8933891070409
